#qacc	species	evalue	length	pident	qcovs	slen	seq.id	sallacc
AVR58_03410	L. steelei	7.26E-06	296	24.324	41	775	KTD68282.1 Ankyrin repeat protein 	KTD68282.1
AVR58_03410	L. steelei	0.006	341	22.581	33	1075	KTD68638.1 ankyrin repeat-containing protein 	KTD68638.1
AVR58_03410	L. beliardensis	8.75E-06	354	22.034	32	651	STX28546.1 ankyrin repeat-containing protein 	STX28546.1
AVR58_03410	L. steigerwaltii	0.005	307	24.43	31	1213	STY24451.1 Ankyrin repeat protein 	STY24451.1
AVR58_03410	L. sp. 27fs60	1.02E-05	588	22.959	58	631	MBL7480718.1 ankyrin repeat domain-containing protein 	MBL7480718.1
AVR58_03410	L. sp. 27fs60	1.09E-05	296	24.662	30	669	MBL7480147.1 ankyrin repeat domain-containing protein 	MBL7480147.1
AVR58_03410	L. steigerwaltii	1.21E-05	395	24.304	40	1268	STY22668.1 Ankyrin repeat protein 	STY22668.1
AVR58_03410	L. quateirensis	1.37E-05	372	24.731	37	682	STY19045.1 Ankyrin repeat protein 	STY19045.1
AVR58_03410	L. beliardensis	1.81E-05	463	21.382	48	902	STX29317.1 ankyrin 3 	STX29317.1
AVR58_03410	L. beliardensis	1.67E-04	452	21.018	48	902	STX29317.1 ankyrin 3 	STX29317.1
AVR58_03410	L. santicrucis	3.89E-05	388	25.515	35	1161	KTD57030.1 Ankyrin repeat protein 	KTD57030.1
AVR58_03410	L. quinlivanii	3.96E-05	416	22.356	43	598	KTD46569.1 Ankyrin repeat protein 	KTD46569.1
AVR58_03410	L. quateirensis	4.58E-05	319	24.138	33	647	STY17223.1 Ankyrin repeat protein 	STY17223.1
AVR58_03410	L. fallonii LLAP-10	5.15E-05	365	23.562	34	927	CEG56117.1 protein of unknown function [ankyrin repeat] 	CEG56117.1
AVR58_03410	L. massiliensis	6.50E-05	330	24.545	33	457	CEE13683.1 Ankyrin repeats (3 copies) 	CEE13683.1
AVR58_03410	L. adelaidensis	8.59E-05	337	25.223	32	1552	KTC64923.1 ankyrin repeat-containing protein 	KTC64923.1
AVR58_03410	L. donaldsonii	1.21E-04	335	22.09	35	548	STX40658.1 ankyrin repeat-containing protein 	STX40658.1
AVR58_03410	L. anisa	0.003	342	23.977	32	391	AWN72645.1 ankyrin repeat domain-containing protein 	AWN72645.1
AVR58_03410	L. jamestowniensis DSM 19215	1.94E-04	429	23.776	44	568	SFM01866.1 Ankyrin repeat 	SFM01866.1
AVR58_03410	L. santicrucis	2.39E-04	371	25.067	34	1170	KTD53804.1 ankyrin repeat domain-containing protein 	KTD53804.1
AVR58_03410	L. hackeliae	2.43E-04	311	20.9	33	823	CEK09274.1 protein of unknown function [ankyrin and F-box domain] 	CEK09274.1
AVR58_03410	L. beliardensis	2.70E-04	347	24.496	33	486	STX29227.1 Fic/DOC family 	STX29227.1
AVR58_03410	L. longbeachae NSW150	2.97E-04	285	22.807	30	602	CBJ12119.1 Ankyrin repeat protein 	CBJ12119.1
AVR58_03410	L. taurinensis	3.31E-04	351	21.937	35	1045	STY26655.1 ankyrin repeat-containing protein 	STY26655.1
AVR58_03410	L. santicrucis	5.43E-04	311	25.402	32	1159	KTD57029.1 Ankyrin repeat protein 	KTD57029.1
AVR58_03410	L. santicrucis	5.76E-04	341	22.874	35	1097	KTD53700.1 Ankyrin repeat protein 	KTD53700.1
AVR58_03410	L. santicrucis	5.99E-04	373	25.469	34	734	KTD65620.1 Ankyrin repeats (3 copies) 	KTD65620.1
AVR58_03410	L. moravica	6.37E-04	306	25.163	31	632	STX62724.1 Uroporphyrinogen-III decarboxylase 	STX62724.1
AVR58_03410	L. drancourtii LLAP12	0.003	288	22.222	30	493	EHL30053.1 hypothetical protein LDG_7957 	EHL30053.1
AVR58_03410	L. wadsworthii	0.003	380	20.263	37	1242	STY29812.1 Ankyrin repeat protein 	STY29812.1
AVR58_03410	L. massiliensis	0.005	319	24.451	30	828	CEE13303.1 Ankyrin repeats (3 copies) 	CEE13303.1
AVR58_06555	L. pneumophila	0	325	100	96	325	AOU48883.1 hypothetical protein A9E85_06345 	AOU48883.1
AVR58_06555	L. massiliensis	0	325	86.462	96	325	CEE12092.1 hypothetical protein BN1094_00622 	CEE12092.1
AVR58_06555	L. cincinnatiensis	4.31E-165	323	68.111	95	325	STX34865.1 Uncharacterised protein 	STX34865.1
AVR58_06555	L. sainthelensi	1.20E-157	321	64.798	94	322	AUH73247.1 hypothetical protein CAB17_15200 	AUH73247.1
AVR58_06555	L. longbeachae NSW150	1.19E-152	322	62.422	95	322	CBJ11753.1 hypothetical protein LLO_1389 	CBJ11753.1
AVR58_06555	L. pneumophila	2.81E-67	275	44.727	81	295	AOU48884.1 hypothetical protein A9E85_06350 	AOU48884.1
AVR58_06555	L. massiliensis	1.38E-64	275	44	81	296	CEE12091.1 hypothetical protein BN1094_00621 	CEE12091.1
AVR58_06560	L. pneumophila	0	295	100	100	295	AOU48884.1 hypothetical protein A9E85_06350 	AOU48884.1
AVR58_06560	L. massiliensis	0	294	85.034	99	296	CEE12091.1 hypothetical protein BN1094_00621 	CEE12091.1
AVR58_06560	L. cincinnatiensis	4.84E-74	268	45.149	89	325	STX34865.1 Uncharacterised protein 	STX34865.1
AVR58_06560	L. sainthelensi	1.64E-73	265	46.792	88	322	AUH73247.1 hypothetical protein CAB17_15200 	AUH73247.1
AVR58_06560	L. longbeachae NSW150	7.52E-70	272	43.382	91	322	CBJ11753.1 hypothetical protein LLO_1389 	CBJ11753.1
AVR58_06560	L. pneumophila	1.44E-67	275	44.727	91	325	AOU48883.1 hypothetical protein A9E85_06345 	AOU48883.1
AVR58_06560	L. massiliensis	1.39E-63	278	43.885	91	325	CEE12092.1 hypothetical protein BN1094_00622 	CEE12092.1
AVR58_06565	L. pneumophila	0	660	100	100	660	AOU48885.1 hypothetical protein A9E85_06355 	AOU48885.1
AVR58_06565	L. anisa	0	662	81.42	100	661	AWN74876.1 hypothetical protein DLD14_14100 	AWN74876.1
AVR58_06565	L. bozemanae	0	663	81.297	100	662	STO34591.1 Uncharacterised protein 	STO34591.1
AVR58_06565	L. parisiensis	0	663	81.448	100	662	STX76982.1 Uncharacterised protein 	STX76982.1
AVR58_06565	L. sainthelensi	0	660	80.455	99	658	AUH73238.1 hypothetical protein CAB17_15145 	AUH73238.1
AVR58_06565	L. santicrucis	0	660	79.848	99	658	KTD59342.1 hypothetical protein Lsan_2246 	KTD59342.1
AVR58_06565	L. steelei	0	641	81.123	97	658	KTD69074.1 hypothetical protein Lste_2232 	KTD69074.1
AVR58_06565	L. cincinnatiensis	0	660	79.545	99	658	STX34876.1 Uncharacterised protein 	STX34876.1
AVR58_06565	L. gratiana	0	660	78.788	99	658	STX44271.1 Uncharacterised protein 	STX44271.1
AVR58_06565	L. wadsworthii	0	660	79.394	99	660	STY29844.1 Uncharacterised protein 	STY29844.1
AVR58_06565	L. birminghamensis	0	662	75.076	100	660	STX30885.1 Uncharacterised protein 	STX30885.1
AVR58_06565	L. quinlivanii	0	663	73.756	99	661	KTD46556.1 hypothetical protein Lqui_2481 	KTD46556.1
AVR58_06565	L. shakespearei DSM 23087	0	663	71.192	100	663	KTD59924.1 hypothetical protein Lsha_1674 	KTD59924.1
AVR58_06565	L. taurinensis	0	662	68.731	99	662	STY25998.1 Uncharacterised protein 	STY25998.1
AVR58_06565	L. longbeachae NSW150	0	341	80.938	52	339	CBJ11765.1 hypothetical protein LLO_1400 	CBJ11765.1
AVR58_06565	L. longbeachae NSW150	1.64E-172	301	77.076	46	301	CBJ11764.1 hypothetical protein LLO_1399 	CBJ11764.1
AVR58_06565	L. beliardensis	3.95E-77	653	32.006	92	671	STX29932.1 Uncharacterised protein 	STX29932.1
AVR58_06565	L. beliardensis	1.39E-56	571	30.823	83	762	STX29700.1 Thaumatin domain-containing protein 	STX29700.1
AVR58_06565	L. steigerwaltii	6.79E-46	525	29.714	76	739	STY24619.1 thaumatin domain-containing protein 	STY24619.1
AVR58_06565	L. qingyii	2.75E-43	581	27.367	84	668	RUR22459.1 hypothetical protein ELY20_09180 	RUR22459.1
AVR58_06565	L. massiliensis	1.83E-39	643	26.905	92	749	CEE11747.1 hypothetical protein BN1094_00273 	CEE11747.1
AVR58_06565	L. sainthelensi	1.10E-28	251	32.669	64	921	AUH72626.1 hypothetical protein CAB17_11610 	AUH72626.1
AVR58_06565	L. sainthelensi	3.29E-13	196	29.082	64	921	AUH72626.1 hypothetical protein CAB17_11610 	AUH72626.1
AVR58_06565	L. massiliensis	5.00E-27	472	26.483	69	624	CEE14226.1 hypothetical protein BN1094_02798 	CEE14226.1
AVR58_06565	L. steelei	1.74E-26	262	32.443	36	728	KTD69474.1 thaumatin domain-containing protein 	KTD69474.1
AVR58_06615	L. pneumophila	0	796	100	99	796	AOU50577.1 thaumatin domain-containing protein 	AOU50577.1
AVR58_06615	L. donaldsonii	0	805	72.298	99	802	STX44792.1 thaumatin domain-containing protein 	STX44792.1
AVR58_06615	L. norrlandica	0	799	72.591	99	791	KGP63493.1 thaumatin domain-containing protein 	KGP63493.1
AVR58_06615	L. feeleii	0	805	72.298	99	802	STX39894.1 thaumatin domain-containing protein 	STX39894.1
AVR58_06615	L. fallonii LLAP-10	0	808	53.218	99	781	CEG56215.1 Thaumatin domain-containing protein 	CEG56215.1
AVR58_06615	L. drancourtii LLAP12	0	819	50.061	99	801	EHL29132.1 thaumatin domain-containing protein 	EHL29132.1
AVR58_06615	L. busanensis	1.95E-64	478	36.402	57	698	STX50376.1 thaumatin domain-containing protein 	STX50376.1
AVR58_06615	L. steelei	1.13E-58	432	36.111	52	531	KTD68185.1 thaumatin domain-containing protein 	KTD68185.1
AVR58_06615	L. wadsworthii	1.73E-58	533	32.645	64	807	STY29630.1 thaumatin domain-containing protein 	STY29630.1
AVR58_06615	L. moravica	8.47E-57	823	29.769	97	755	STX63640.1 Thaumatin domain-containing protein 	STX63640.1
AVR58_06615	L. quateirensis	8.49E-56	814	30.221	96	755	STY16861.1 Thaumatin domain-containing protein 	STY16861.1
AVR58_06615	L. worsleiensis	4.02E-48	830	28.072	98	755	STY31531.1 Thaumatin domain-containing protein 	STY31531.1
AVR58_06615	L. londiniensis	7.89E-46	849	25.677	98	765	STX92513.1 Thaumatin domain-containing protein 	STX92513.1
AVR58_06615	L. sp. HCPI-6	4.87E-43	450	35.556	53	669	MCL9685357.1 hypothetical protein LOX96_14735 	MCL9685357.1
AVR58_06615	L. jamestowniensis DSM 19215	1.46E-42	511	30.137	58	571	SFL69458.1 Thaumatin family protein 	SFL69458.1
AVR58_06615	L. taurinensis	2.26E-42	858	27.622	99	778	STY26397.1 Thaumatin domain-containing protein 	STY26397.1
AVR58_06615	L. brunensis	1.23E-41	458	29.694	52	572	KTC77988.1 thaumatin domain-containing protein 	KTC77988.1
AVR58_06615	L. antarctica	2.01E-41	450	35.111	53	597	BCA96616.1 hypothetical protein TUM19329_29770 	BCA96616.1
AVR58_06615	L. hackeliae	2.80E-41	459	30.283	52	571	"CEK11039.1 exported protein of unknown function [Thaumatin, pathogenesis-related] "	CEK11039.1
AVR58_06615	L. beliardensis	1.10E-40	851	26.91	99	783	STX27677.1 Thaumatin domain-containing protein 	STX27677.1
AVR58_06615	L. cardiaca	1.45E-40	856	26.285	98	775	WED41955.1 thaumatin family protein 	WED41955.1
AVR58_06615	L. sp. 27fs60	4.78E-34	839	27.533	97	1028	MBL7480605.1 hypothetical protein IZU94_11600 	MBL7480605.1
AVR58_06615	L. sp. 27fs60	0.001	385	24.675	97	1028	MBL7480605.1 hypothetical protein IZU94_11600 	MBL7480605.1
AVR58_06615	L. jordanis	2.61E-32	868	25.922	98	777	VEH12177.1 Thaumatin domain-containing protein 	VEH12177.1
AVR58_06615	L. oakridgensis	3.71E-31	476	28.151	55	623	KTD38290.1 thaumatin domain-containing protein 	KTD38290.1
AVR58_06615	L. massiliensis	1.01E-28	585	29.06	66	958	CEE12904.1 Thaumatin family protein 	CEE12904.1
AVR58_06615	L. maceachernii	1.86E-28	540	29.074	63	670	SUP01931.1 Thaumatin family 	SUP01931.1
AVR58_06615	L. waltersii	2.50E-27	422	30.095	48	629	SNV10530.1 Thaumatin domain-containing protein 	SNV10530.1
AVR58_06615	L. adelaidensis	4.75E-27	708	26.271	82	655	KTC65668.1 Thaumatin domain-containing protein 	KTC65668.1
AVR58_06615	L. geestiana	1.99E-24	535	28.037	62	818	QBS12063.1 hypothetical protein E4T54_04520 	QBS12063.1
AVR58_06615	L. micdadei	1.63E-23	577	27.383	65	671	CEG60651.1 exported protein of unknown function 	CEG60651.1
AVR58_06615	L. sainthelensi	7.20E-23	872	25.344	97	786	AUH71408.1 hypothetical protein CAB17_04520 	AUH71408.1
AVR58_06615	L. santicrucis	5.16E-22	875	25.6	97	788	KTD53538.1 Thaumatin domain-containing protein 	KTD53538.1
AVR58_06615	L. cincinnatiensis	1.42E-21	471	27.389	53	929	STX33464.1 Thaumatin domain-containing protein 	STX33464.1
AVR58_06615	L. longbeachae NSW150	5.78E-21	714	25.91	79	909	CBJ10367.1 Thaumatin domain-containing protein 	CBJ10367.1
AVR58_06615	L. gratiana	1.91E-20	466	27.682	53	889	STX40755.1 Thaumatin domain-containing protein 	STX40755.1
AVR58_06615	L. erythra	1.26E-16	553	26.04	65	534	KTC96141.1 Thaumatin domain-containing protein 	KTC96141.1
AVR58_06745	L. pneumophila	0	391	100	100	391	AOU48919.1 hypothetical protein A9E85_06535 	AOU48919.1
AVR58_06745	L. shakespearei DSM 23087	0	393	66.158	99	407	KTD64942.1 GDSL-like Lipase/Acylhydrolase 	KTD64942.1
AVR58_06745	L. quateirensis	1.09E-77	379	36.675	96	376	STY18724.1 GDSL-like Lipase/Acylhydrolase 	STY18724.1
AVR58_06745	L. sp. 27fs60	4.21E-76	379	36.675	96	376	MBL7480104.1 SGNH/GDSL hydrolase family protein 	MBL7480104.1
AVR58_06745	L. massiliensis	4.83E-14	386	23.575	90	485	CEE12819.1 hypothetical protein BN1094_01360 	CEE12819.1
AVR58_06745	L. sainthelensi	2.43E-12	361	26.316	83	486	AYK03053.1 SGNH/GDSL hydrolase family protein 	AYK03053.1
AVR58_06745	L. qingyii	2.48E-12	303	27.393	68	483	RUR25434.1 SGNH/GDSL hydrolase family protein 	RUR25434.1
AVR58_06745	L. longbeachae NSW150	2.83E-12	360	25.556	83	486	CBJ12932.1 hypothetical protein LLO_2511 	CBJ12932.1
AVR58_06745	L. santicrucis	5.75E-12	385	25.195	90	486	KTD54664.1 hypothetical protein Lsan_3444 	KTD54664.1
AVR58_06745	L. steigerwaltii	6.37E-12	303	27.393	67	479	STY22255.1 Uncharacterised protein 	STY22255.1
AVR58_06745	L. moravica	2.59E-11	307	28.013	70	482	STX61303.1 Uncharacterised protein 	STX61303.1
AVR58_06745	L. fallonii LLAP-10	3.75E-11	384	24.74	87	489	CEG56118.1 conserved protein of unknown function 	CEG56118.1
AVR58_06745	L. lansingensis	4.05E-11	342	25.731	79	492	SNV50878.1 Uncharacterised protein 	SNV50878.1
AVR58_06745	L. wadsworthii	6.65E-11	302	28.146	66	475	STY30025.1 GDSL-like Lipase/Acylhydrolase 	STY30025.1
AVR58_12610	L. pneumophila	0	905	100	100	905	AOU50054.1 protein SdcA 	AOU50054.1
AVR58_12610	L. pneumophila	0	919	71.926	100	913	AOU50055.1 protein SdcA 	AOU50055.1
AVR58_12610	L. antarctica	0	873	53.265	96	897	BCA96036.1 protein SdcA 	BCA96036.1
AVR58_12610	L. sp. HCPI-6	0	877	51.311	96	904	MCL9684892.1 protein SdcA 	MCL9684892.1
AVR58_12610	L. sainthelensi	0	934	47.966	99	940	AUH71300.1 protein SdcA 	AUH71300.1
AVR58_12610	L. santicrucis	0	929	49.193	99	918	"KTD53609.1 protein SidC, interaptin "	KTD53609.1
AVR58_12610	L. cincinnatiensis	0	904	44.58	96	1008	STX36456.1 SidC protein 	STX36456.1
AVR58_12610	L. sainthelensi	0	898	43.096	96	995	AUH70956.1 hypothetical protein CAB17_01955 	AUH70956.1
AVR58_12610	L. santicrucis	0	914	42.232	97	986	KTD63765.1 SidC protein 	KTD63765.1
AVR58_12610	L. gratiana	0	924	42.1	98	993	STX46229.1 SidC protein 	STX46229.1
AVR58_12610	L. longbeachae NSW150	0	892	43.161	96	969	CBJ13549.1 SidC protein 	CBJ13549.1
AVR58_12610	L. sp. 27fs60	2.16E-44	471	28.025	51	802	MBL7479555.1 SidC 	MBL7479555.1
AVR58_12610	L. santicrucis	4.47E-43	480	27.708	52	705	KTD57019.1 hypothetical protein Lsan_2641 	KTD57019.1
AVR58_12610	L. micdadei	2.16E-42	475	27.789	51	768	CEG61473.1 SidC homolog 	CEG61473.1
AVR58_12610	L. santicrucis	1.26E-41	476	28.992	51	813	KTD69783.1 hypothetical protein Lsan_0231 	KTD69783.1
AVR58_12610	L. fallonii LLAP-10	1.23E-40	481	28.067	51	764	CEG56600.1 conserved protein of unknown function 	CEG56600.1
AVR58_12610	L. longbeachae NSW150	1.93E-39	484	26.653	52	799	CBJ13978.1 SidC homolog (plasmid) 	CBJ13978.1
AVR58_12610	L. fallonii LLAP-10	2.59E-38	521	28.407	55	798	CEG58306.1 SidC homolog 	CEG58306.1
AVR58_12610	L. quinlivanii	3.15E-38	592	25.507	63	1727	KTD51992.1 hypothetical protein Lqui_0836 	KTD51992.1
AVR58_12610	L. santicrucis	6.05E-37	482	28.216	51	968	KTD53766.1 hypothetical protein Lsan_4176 	KTD53766.1
AVR58_12610	L. longbeachae NSW150	4.81E-36	476	26.471	51	953	"CBJ11734.1 Hypothetical protein, some similarities with SidC "	CBJ11734.1
AVR58_12610	L. spiritensis	1.41E-35	475	26.105	51	815	VEG92581.1 SidC homolog 	VEG92581.1
AVR58_12610	L. santicrucis	4.74E-35	523	28.681	55	834	KTD55556.1 hypothetical protein Lsan_3108 	KTD55556.1
AVR58_12610	L. lytica	1.88E-34	514	25.681	55	747	USQ12844.1 hypothetical protein J2N86_09010 	USQ12844.1
AVR58_12610	L. norrlandica	2.97E-34	479	27.766	51	637	"KGP63984.1 hypothetical protein EP47_08795, partial "	KGP63984.1
AVR58_12610	L. longbeachae NSW150	5.90E-34	479	24.843	52	803	"CBJ12259.1 Hypothetical protein, some similarities with Dot/Icm substrates of the Sid family "	CBJ12259.1
AVR58_12610	L. norrlandica	2.25E-33	515	26.214	55	754	KGP62300.1 hypothetical protein EP47_12670 	KGP62300.1
AVR58_12610	L. norrlandica	2.58E-31	527	24.858	56	749	KGP62322.1 hypothetical protein EP47_01760 	KGP62322.1
AVR58_12610	L. norrlandica	3.64E-31	476	27.941	51	828	KGP63059.1 hypothetical protein EP47_09000 	KGP63059.1
AVR58_12610	L. norrlandica	4.41E-31	476	26.05	51	764	KGP63193.1 hypothetical protein EP47_06870 	KGP63193.1
AVR58_12610	L. birminghamensis	6.04E-31	467	26.552	50	815	STX30727.1 SidC homolog 	STX30727.1
AVR58_12610	L. sp. 27fs60	1.24E-30	474	25.527	51	746	MBL7481569.1 hypothetical protein IZU94_16525 	MBL7481569.1
AVR58_12610	L. anisa	5.35E-30	476	27.311	49	790	AWN73379.1 hypothetical protein DLD14_05720 	AWN73379.1
AVR58_12610	L. anisa	6.24E-30	597	25.126	64	752	AWN73238.1 hypothetical protein DLD14_04935 	AWN73238.1
AVR58_12610	L. maceachernii	6.26E-28	478	23.431	51	753	SUP03172.1 Uncharacterised protein 	SUP03172.1
AVR58_12610	L. quateirensis	2.46E-27	473	24.313	51	747	STY17903.1 SidC homolog 	STY17903.1
AVR58_12610	L. birminghamensis	3.09E-26	485	24.742	51	796	STX30698.1 SidC homolog 	STX30698.1
AVR58_07105	L. pneumophila	0	883	100	100	883	AOU48989.1 phospholipase 	AOU48989.1
AVR58_07105	L. norrlandica	0	882	79.592	99	885	KGP64446.1 phospholipase 	KGP64446.1
AVR58_07105	L. shakespearei DSM 23087	0	885	63.955	100	879	KTD60516.1 esterase of the alpha-beta hydrolase superfamily protein 	KTD60516.1
AVR58_07105	L. waltersii	0	873	62.428	99	885	SNV04337.1 esterase of the alpha-beta hydrolase superfamily 	SNV04337.1
AVR58_07105	L. fallonii LLAP-10	0	884	62.217	100	879	CEG56794.1 protein with patatin domain 	CEG56794.1
AVR58_07105	L. qingyii	0	878	62.415	98	885	RUR21985.1 phospholipase 	RUR21985.1
AVR58_07105	L. quateirensis	0	902	61.641	100	899	STY17976.1 esterase of the alpha-beta hydrolase superfamily 	STY17976.1
AVR58_07105	L. sp. HCPI-6	0	888	61.712	100	880	MCL9684245.1 patatin-like phospholipase family protein 	MCL9684245.1
AVR58_07105	L. sp. 27fs60	0	902	61.53	100	900	MBL7480135.1 patatin-like phospholipase family protein 	MBL7480135.1
AVR58_07105	L. moravica	0	896	60.491	99	896	STX62884.1 esterase of the alpha-beta hydrolase superfamily 	STX62884.1
AVR58_07105	L. steigerwaltii	0	874	60.87	98	875	"STY22923.1 phospholipase, patatin family "	STY22923.1
AVR58_07105	L. parisiensis	0	895	61.229	99	882	"STX76523.1 phospholipase, patatin family "	STX76523.1
AVR58_07105	L. bozemanae	0	897	60.535	99	882	STO34154.1 Patatin-like phospholipase 	STO34154.1
AVR58_07105	L. anisa	0	878	60.934	98	881	AWN74434.1 phospholipase 	AWN74434.1
AVR58_07105	L. steelei	0	874	59.954	98	880	"KTD68090.1 phospholipase, patatin family "	KTD68090.1
AVR58_07105	L. antarctica	0	879	59.499	99	877	BCA95372.1 hypothetical protein TUM19329_17330 	BCA95372.1
AVR58_07105	L. gratiana	0	883	61.268	99	879	"STX44969.1 phospholipase, patatin family "	STX44969.1
AVR58_07105	L. longbeachae NSW150	0	883	60.815	99	879	"CBJ12168.1 putative phospholipase, patatin family "	CBJ12168.1
AVR58_07105	L. cincinnatiensis	0	879	60.751	99	879	"STX35260.1 phospholipase, patatin family "	STX35260.1
AVR58_07105	L. santicrucis	0	881	60.953	99	879	"KTD70383.1 phospholipase, patatin family "	KTD70383.1
AVR58_07105	L. sainthelensi	0	884	60.407	99	879	AUH72881.1 phospholipase 	AUH72881.1
AVR58_07105	L. wadsworthii	0	876	58.676	98	877	"STY29419.1 phospholipase, patatin family "	STY29419.1
AVR58_07105	L. worsleiensis	0	890	56.854	99	897	STY33396.1 esterase of the alpha-beta hydrolase superfamily 	STY33396.1
AVR58_07105	L. lytica	0	879	56.769	99	881	USQ12878.1 patatin-like phospholipase family protein 	USQ12878.1
AVR58_07105	L. drancourtii LLAP12	0	760	55.658	86	765	EHL31121.1 hypothetical protein LDG_6832 	EHL31121.1
AVR58_07105	L. israelensis	0	873	46.735	98	891	QDP72662.1 phospholipase 	QDP72662.1
AVR58_07105	L. gratiana	0	868	44.931	97	903	STX44994.1 esterase of the alpha-beta hydrolase superfamily 	STX44994.1
AVR58_07105	L. brunensis	0	902	41.685	99	896	KTC78320.1 esterase of the alpha-beta hydrolase superfamily protein 	KTC78320.1
AVR58_07105	L. taurinensis	0	880	42.386	98	897	STY26310.1 esterase of the alpha-beta hydrolase superfamily 	STY26310.1
AVR58_07105	L. clemsonensis	0	900	41.222	99	898	ASQ45716.1 Patatin-like phospholipase 	ASQ45716.1
AVR58_07105	L. erythra	0	880	41.818	98	897	KTC96591.1 esterase of the alpha-beta hydrolase superfamily protein 	KTC96591.1
AVR58_07105	L. jordanis	0	880	41.932	97	893	VEH12402.1 esterase of the alpha-beta hydrolase superfamily 	VEH12402.1
AVR58_07105	L. cardiaca	0	909	41.144	100	897	WED44123.1 patatin-like phospholipase family protein 	WED44123.1
AVR58_07105	L. lansingensis	0	904	41.372	99	902	SNV49785.1 esterase of the alpha-beta hydrolase superfamily 	SNV49785.1
AVR58_07105	L. jamestowniensis DSM 19215	0	909	41.914	100	893	SFL67657.1 NTE family protein 	SFL67657.1
AVR58_07105	L. birminghamensis	0	875	39.771	97	902	STX31545.1 esterase of the alpha-beta hydrolase superfamily 	STX31545.1
AVR58_07105	L. hackeliae	0	883	41.789	97	898	CEK10905.1 protein with patatin domain 	CEK10905.1
AVR58_07105	L. beliardensis	0	884	41.742	97	902	STX28941.1 esterase of the alpha-beta hydrolase superfamily 	STX28941.1
