#sallacc	qacc	evalue	length	pident	qcovs	slen	seq.id	salltitles	species
STX77868.1	AVR58_02545	1.54e-156	310	66.129	100	310	310	STX77868.1 phytanoyl-CoA dioxygenase 	L. parisiensis
STO35431.1	AVR58_02545	6.57e-155	310	65.806	100	314	310	STO35431.1 Deoxyhypusine synthase 	L. bozemanae
KTD63534.1	AVR58_02545	2.49e-153	310	64.839	100	310	310	KTD63534.1 phytanoyl-CoA dioxygenase 	L. santicrucis
STX30172.1	AVR58_02545	2.96e-153	301	66.445	97	309	310	STX30172.1 phytanoyl-CoA dioxygenase 	L. beliardensis
CBJ13681.1	AVR58_02545	7.19e-153	310	64.194	100	310	310	CBJ13681.1 Hypothetical protein, similar to eukaryotic phytanoyl coA dioxygenase 	L. longbeachae NSW150
STX52472.1	AVR58_02545	2.84e-151	302	65.563	97	309	310	STX52472.1 phytanoyl-CoA dioxygenase 	L. busanensis
STX36599.1	AVR58_02545	3.01e-151	294	67.007	95	310	310	STX36599.1 phytanoyl-CoA dioxygenase 	L. cincinnatiensis
AUH71087.1	AVR58_02545	1.79e-147	310	61.613	100	310	310	AUH71087.1 phytanoyl-CoA dioxygenase family protein 	L. sainthelensi
STY18762.1	AVR58_02545	4.08e-119	308	55.519	99	323	310	STY18762.1 phytanoyl-CoA dioxygenase 	L. quateirensis
MBL7480195.1	AVR58_02545	1.13e-114	305	56.066	98	324	310	MBL7480195.1 phytanoyl-CoA dioxygenase family protein 	L. sp. 27fs60
KTD62393.1	AVR58_02545	2.39e-97	300	45.333	97	316	310	KTD62393.1 phytanoyl-CoA dioxygenase 	L. shakespearei DSM 23087
AOU48185.1	AVR58_02560	0.0	282	100.000	100	282	282	AOU48185.1 type IV secretion protein Dot 	L. pneumophila
SNU97683.1	AVR58_02560	1.10e-96	266	53.383	93	304	282	SNU97683.1 Dot/Icm secretion system substrate 	L. waltersii
EHL30054.1	AVR58_02560	3.60e-89	258	50.388	91	279	282	EHL30054.1 hypothetical protein LDG_7958 	L. drancourtii LLAP12
USQ13315.1	AVR58_02560	4.77e-88	268	48.881	95	275	282	USQ13315.1 type IV secretion protein Dot 	L. lytica
STX39694.1	AVR58_02560	2.53e-66	267	43.071	95	269	282	STX39694.1 Dot/Icm secretion system substrate 	L. feeleii
STX44439.1	AVR58_02560	5.07e-66	267	44.195	95	268	282	STX44439.1 Dot/Icm secretion system substrate 	L. donaldsonii
AOU48186.1	AVR58_02565	0.0	720	100.000	100	720	720	AOU48186.1 hypothetical protein A9E85_02580 	L. pneumophila
STX28516.1	AVR58_02565	0.0	721	61.997	98	730	720	STX28516.1 Uncharacterised protein 	L. beliardensis
STX43980.1	AVR58_02565	0.0	729	58.025	99	743	720	STX43980.1 Uncharacterised protein 	L. donaldsonii
STX37465.1	AVR58_02565	0.0	729	57.339	99	729	720	STX37465.1 Uncharacterised protein 	L. feeleii
WED43373.1	AVR58_02565	0.0	732	56.694	99	736	720	WED43373.1 hypothetical protein PXX05_00945 	L. cardiaca
STY25678.1	AVR58_02565	0.0	722	57.064	99	721	720	STY25678.1 Uncharacterised protein 	L. taurinensis
KTD44471.1	AVR58_02565	0.0	682	48.680	91	722	720	KTD44471.1 hypothetical protein Loak_0171 	L. oakridgensis
AWN74539.1	AVR58_02565	5.90e-96	668	31.886	90	683	720	AWN74539.1 hypothetical protein DLD14_12160 	L. anisa
STO34277.1	AVR58_02565	4.78e-95	715	31.049	97	685	720	STO34277.1 Uncharacterised protein 	L. bozemanae
STX76641.1	AVR58_02565	1.66e-91	663	31.523	90	686	720	STX76641.1 Uncharacterised protein 	L. parisiensis
SNV11588.1	AVR58_02565	7.86e-91	715	32.587	96	687	720	SNV11588.1 Uncharacterised protein 	L. waltersii
CBJ11581.1	AVR58_02565	1.84e-89	686	32.216	92	741	720	CBJ11581.1 hypothetical protein LLO_1222 	L. longbeachae NSW150
AUH72416.1	AVR58_02565	8.72e-89	671	33.234	90	737	720	AUH72416.1 hypothetical protein CAB17_10280 	L. sainthelensi
AOU48210.1	AVR58_02705	0.0	738	100.000	100	738	738	AOU48210.1 sarcosine oxidase 	L. pneumophila
AOU48223.1	AVR58_02775	2.00e-66	97	100.000	100	97	97	AOU48223.1 hypothetical protein A9E85_02790 	L. pneumophila
KGP62514.1	AVR58_02775	2.01e-61	97	92.784	100	97	97	KGP62514.1 hypothetical protein EP47_11045 	L. norrlandica
KTD65331.1	AVR58_02775	1.10e-57	97	88.660	100	97	97	KTD65331.1 Phasin protein 	L. shakespearei DSM 23087
MBL7480773.1	AVR58_02775	1.19e-56	96	86.458	99	96	97	MBL7480773.1 phasin family protein 	L. sp. 27fs60
SNU99414.1	AVR58_02775	4.38e-56	97	84.536	100	97	97	SNU99414.1 Phasin protein 	L. waltersii
STY19099.1	AVR58_02775	6.31e-56	96	85.417	99	96	97	STY19099.1 Phasin protein 	L. quateirensis
STX63801.1	AVR58_02775	2.04e-55	96	85.417	99	96	97	STX63801.1 Phasin protein 	L. moravica
KTD68458.1	AVR58_02775	1.81e-54	92	84.783	95	96	97	KTD68458.1 Phasin protein 	L. steelei
STY24219.1	AVR58_02775	3.70e-54	96	84.375	99	96	97	STY24219.1 Phasin protein 	L. steigerwaltii
RUR25977.1	AVR58_02775	4.10e-54	96	83.333	99	106	97	RUR25977.1 phasin family protein 	L. qingyii
STX33830.1	AVR58_02775	6.19e-54	96	81.250	99	97	97	STX33830.1 Phasin protein 	L. cincinnatiensis
STY32535.1	AVR58_02775	7.40e-54	96	82.292	99	96	97	STY32535.1 Phasin protein 	L. worsleiensis
STX41776.1	AVR58_02775	1.05e-53	96	81.250	99	97	97	STX41776.1 Phasin protein 	L. gratiana
STY28181.1	AVR58_02775	2.98e-53	92	80.435	95	96	97	STY28181.1 Phasin protein 	L. wadsworthii
MCL9685279.1	AVR58_02775	3.25e-53	97	84.536	100	96	97	MCL9685279.1 phasin family protein 	L. sp. HCPI-6
USQ14385.1	AVR58_02775	6.22e-53	94	79.787	97	96	97	USQ14385.1 phasin family protein 	L. lytica
STO32723.1	AVR58_02775	1.16e-52	96	82.292	99	96	97	STO32723.1 Phasin protein 	L. bozemanae
AWN72542.1	AVR58_02775	1.19e-52	96	82.292	99	96	97	AWN72542.1 phasin family protein 	L. anisa
EHL29835.1	AVR58_02775	1.19e-52	92	81.522	95	95	97	EHL29835.1 hypothetical protein LDG_8127 	L. drancourtii LLAP12
KTD66607.1	AVR58_02775	1.41e-52	96	79.167	99	97	97	KTD66607.1 Phasin protein 	L. santicrucis
CBJ10752.1	AVR58_02775	3.18e-52	96	78.125	99	97	97	CBJ10752.1 Hypothetical protein of unknown function 	L. longbeachae NSW150
AUH71703.1	AVR58_02775	3.84e-52	96	78.125	99	97	97	AUH71703.1 phasin family protein 	L. sainthelensi
STX44328.1	AVR58_02775	1.57e-51	96	81.250	99	96	97	STX44328.1 Phasin protein 	L. donaldsonii
STX39631.1	AVR58_02775	1.58e-51	96	81.250	99	96	97	STX39631.1 Phasin protein 	L. feeleii
CEG55922.1	AVR58_02775	1.89e-51	97	80.412	100	96	97	CEG55922.1 conserved protein of unknown function 	L. fallonii LLAP-10
BCA96715.1	AVR58_02775	2.27e-51	97	81.443	100	96	97	BCA96715.1 hypothetical protein TUM19329_30760 	L. antarctica
STX71873.1	AVR58_02775	1.50e-50	96	79.167	99	96	97	STX71873.1 Phasin protein 	L. parisiensis
KTC76796.1	AVR58_02775	2.49e-50	97	79.381	100	96	97	KTC76796.1 Phasin protein 	L. brunensis
CEK11909.1	AVR58_02775	3.74e-49	97	78.351	100	96	97	CEK11909.1 conserved protein of unknown function 	L. hackeliae
ASQ44929.1	AVR58_02775	2.58e-48	97	76.289	100	96	97	ASQ44929.1 Phasin protein 	L. clemsonensis
SFL93538.1	AVR58_02775	3.25e-48	97	76.289	100	96	97	SFL93538.1 Phasin protein 	L. jamestowniensis DSM 19215
STY25028.1	AVR58_02775	3.54e-47	96	72.917	99	97	97	STY25028.1 Phasin protein 	L. taurinensis
KTD33173.1	AVR58_02775	4.29e-47	87	79.310	90	95	97	KTD33173.1 Phasin protein 	L. nautarum
USQ14386.1	AVR58_02775	5.20e-47	93	73.118	96	93	97	USQ14386.1 phasin family protein 	L. lytica
CEG59670.1	AVR58_02775	5.96e-47	87	79.310	90	95	97	CEG59670.1 conserved protein of unknown function [Phasin domain] 	L. micdadei
SNV54953.1	AVR58_02775	8.83e-47	97	73.196	100	96	97	SNV54953.1 Phasin protein 	L. lansingensis
KTD43877.1	AVR58_02775	2.65e-46	99	74.747	100	99	97	KTD43877.1 Phasin protein 	L. oakridgensis
QDP73609.1	AVR58_02775	5.83e-46	97	73.196	100	96	97	QDP73609.1 phasin family protein 	L. israelensis
KTC94350.1	AVR58_02775	9.73e-46	91	73.626	94	97	97	KTC94350.1 Phasin protein 	L. erythra
WED43216.1	AVR58_02775	1.00e-45	89	76.404	92	95	97	WED43216.1 phasin family protein 	L. cardiaca
VEH13709.1	AVR58_02775	1.88e-45	97	69.072	100	96	97	VEH13709.1 Phasin protein 	L. jordanis
STX52691.1	AVR58_02775	1.87e-44	93	72.043	96	95	97	STX52691.1 Phasin protein 	L. busanensis
STX30013.1	AVR58_02775	1.78e-43	91	73.626	94	97	97	STX30013.1 Phasin protein 	L. beliardensis
STX92441.1	AVR58_02775	1.12e-41	97	68.041	100	100	97	STX92441.1 Phasin protein 	L. londiniensis
STX30552.1	AVR58_02775	3.72e-41	96	62.500	99	97	97	STX30552.1 Uncharacterised protein 	L. birminghamensis
KTD52290.1	AVR58_02775	5.26e-41	89	67.416	92	95	97	KTD52290.1 Phasin protein 	L. quinlivanii
RUR10735.1	AVR58_02775	9.90e-40	92	68.478	95	96	97	RUR10735.1 phasin family protein 	L. septentrionalis
KTD33174.1	AVR58_02775	1.43e-39	89	68.539	92	94	97	KTD33174.1 Phasin protein 	L. nautarum
CEG59671.1	AVR58_02775	4.57e-39	87	66.667	90	94	97	CEG59671.1 conserved protein of unknown function 	L. micdadei
VEH14014.1	AVR58_02775	4.93e-34	88	55.682	91	99	97	VEH14014.1 Uncharacterised protein 	L. jordanis
CEK09179.1	AVR58_02775	6.05e-34	97	52.577	100	109	97	CEK09179.1 conserved protein of unknown function 	L. hackeliae
ASQ47444.1	AVR58_02775	2.57e-33	92	53.261	95	124	97	ASQ47444.1 hypothetical protein clem_14590 	L. clemsonensis
SNV58609.1	AVR58_02775	2.95e-33	96	52.083	99	113	97	SNV58609.1 Uncharacterised protein 	L. lansingensis
SFL61907.1	AVR58_02775	1.27e-32	97	50.515	100	115	97	SFL61907.1 hypothetical protein SAMN02746073_1088 	L. jamestowniensis DSM 19215
KTC76895.1	AVR58_02775	4.44e-32	90	53.333	93	165	97	KTC76895.1 hypothetical protein Lbru_3002 	L. brunensis
WED42879.1	AVR58_02775	1.56e-31	92	51.087	95	111	97	WED42879.1 phasin family protein 	L. cardiaca
QBS12009.1	AVR58_02775	3.64e-31	90	55.556	93	99	97	QBS12009.1 phasin family protein 	L. geestiana
STX50787.1	AVR58_02775	1.14e-30	92	54.348	95	419	97	STX50787.1 Uncharacterised protein 	L. busanensis
SNV56056.1	AVR58_02775	1.16e-29	92	51.087	95	175	97	SNV56056.1 Phasin protein 	L. lansingensis
KTC86455.1	AVR58_02775	1.74e-29	88	51.136	91	94	97	KTC86455.1 hypothetical protein Lbru_0396 	L. brunensis
KTC86851.1	AVR58_02775	7.93e-29	92	47.826	95	112	97	KTC86851.1 hypothetical protein Lbru_0080 	L. brunensis
ASQ46153.1	AVR58_02775	4.71e-28	87	49.425	90	100	97	ASQ46153.1 hypothetical protein clem_08005 	L. clemsonensis
STX40453.1	AVR58_02775	8.86e-28	95	50.526	98	341	97	STX40453.1 Uncharacterised protein 	L. donaldsonii
STX37043.1	AVR58_02775	9.76e-28	95	50.526	98	347	97	STX37043.1 Uncharacterised protein 	L. feeleii
VEH13803.1	AVR58_02775	4.28e-27	93	45.161	96	177	97	VEH13803.1 Uncharacterised protein 	L. jordanis
CEK12032.1	AVR58_02775	2.55e-26	92	45.652	95	176	97	CEK12032.1 conserved protein of unknown function 	L. hackeliae
SFM01038.1	AVR58_02775	1.13e-25	100	47.000	100	176	97	SFM01038.1 Phasin protein 	L. jamestowniensis DSM 19215
ASQ44831.1	AVR58_02775	1.04e-24	100	46.000	100	176	97	ASQ44831.1 Phasin protein 	L. clemsonensis
VEH11744.1	AVR58_02775	3.57e-23	90	43.333	93	261	97	VEH11744.1 Uncharacterised protein 	L. jordanis
CEG61374.1	AVR58_02775	3.66e-22	87	45.977	90	297	97	CEG61374.1 conserved protein of unknown function 	L. micdadei
KTC77104.1	AVR58_02775	4.46e-22	87	43.678	90	276	97	KTC77104.1 hypothetical protein Lbru_3211 	L. brunensis
STX34070.1	AVR58_02775	5.80e-22	94	43.617	97	297	97	STX34070.1 Uncharacterised protein 	L. cincinnatiensis
SFL51900.1	AVR58_02775	9.91e-22	92	41.304	95	283	97	SFL51900.1 hypothetical protein SAMN02746073_0630 	L. jamestowniensis DSM 19215
SUP03417.1	AVR58_02775	1.53e-21	87	43.678	90	305	97	SUP03417.1 Uncharacterised protein 	L. maceachernii
CEE14596.1	AVR58_02775	1.64e-21	89	43.820	92	222	97	CEE14596.1 hypothetical protein BN1094_03173 	L. massiliensis
WED43471.1	AVR58_02775	2.58e-21	92	42.391	95	312	97	WED43471.1 hypothetical protein PXX05_01480 	L. cardiaca
CEE11994.1	AVR58_02775	4.14e-21	95	36.842	98	114	97	CEE11994.1 hypothetical protein BN1094_00523 	L. massiliensis
KTD35930.1	AVR58_02775	9.79e-20	87	42.529	90	320	97	KTD35930.1 hypothetical protein Lnau_0914 	L. nautarum
STY28496.1	AVR58_02775	3.67e-14	94	31.915	97	294	97	STY28496.1 Uncharacterised protein 	L. wadsworthii
AOU48232.1	AVR58_02840	1.24e-39	61	100.000	100	61	61	AOU48232.1 hypothetical protein A9E85_02855 	L. pneumophila
KGP63239.1	AVR58_02840	1.27e-32	61	81.967	100	61	61	KGP63239.1 hypothetical protein EP47_04585 	L. norrlandica
KTD53333.1	AVR58_02840	1.29e-30	61	78.689	100	61	61	KTD53333.1 hypothetical protein Lsan_3743 	L. santicrucis
AUH70703.1	AVR58_02840	5.51e-30	61	77.049	100	61	61	AUH70703.1 hypothetical protein CAB17_00515 	L. sainthelensi
STX36176.1	AVR58_02840	5.51e-30	61	77.049	100	61	61	STX36176.1 Uncharacterised protein 	L. cincinnatiensis
KTD56493.1	AVR58_02840	1.39e-29	61	77.049	100	61	61	KTD56493.1 hypothetical protein Lsha_2892 	L. shakespearei DSM 23087
CBJ13173.1	AVR58_02840	1.71e-29	61	75.410	100	61	61	CBJ13173.1 conserved protein of unknown function 	L. longbeachae NSW150
AWN75345.1	AVR58_02840	2.83e-29	61	75.410	100	61	61	AWN75345.1 hypothetical protein DLD14_16705 	L. anisa
STY22015.1	AVR58_02840	4.20e-29	61	75.410	100	61	61	STY22015.1 Uncharacterised protein 	L. steigerwaltii
STX42556.1	AVR58_02840	1.02e-28	61	73.770	100	61	61	STX42556.1 Uncharacterised protein 	L. gratiana
RUR24364.1	AVR58_02840	1.33e-28	61	73.770	100	61	61	RUR24364.1 hypothetical protein ELY20_04675 	L. qingyii
STY30558.1	AVR58_02840	1.96e-28	61	73.770	100	61	61	STY30558.1 Uncharacterised protein 	L. wadsworthii
KTD68758.1	AVR58_02840	3.07e-28	61	73.770	100	61	61	KTD68758.1 hypothetical protein Lste_1916 	L. steelei
CEG58738.1	AVR58_02840	3.91e-28	61	73.770	100	61	61	CEG58738.1 conserved protein of unknown function 	L. fallonii LLAP-10
STO35004.1	AVR58_02840	4.04e-28	61	73.770	100	61	61	STO35004.1 Uncharacterised protein 	L. bozemanae
STX77418.1	AVR58_02840	4.04e-28	61	73.770	100	61	61	STX77418.1 Uncharacterised protein 	L. parisiensis
STY19066.1	AVR58_02840	6.33e-28	61	75.410	100	61	61	STY19066.1 Uncharacterised protein 	L. quateirensis
STY32552.1	AVR58_02840	7.98e-28	61	73.770	100	61	61	STY32552.1 Uncharacterised protein 	L. worsleiensis
STX63782.1	AVR58_02840	1.04e-27	61	75.410	100	61	61	STX63782.1 Uncharacterised protein 	L. moravica
EHL29567.1	AVR58_02840	1.17e-27	61	72.131	100	61	61	EHL29567.1 hypothetical protein LDG_8531 	L. drancourtii LLAP12
BCA96702.1	AVR58_02840	1.41e-27	61	72.131	100	61	61	BCA96702.1 hypothetical protein TUM19329_30630 	L. antarctica
MCL9685416.1	AVR58_02840	5.43e-27	60	75.000	98	63	61	MCL9685416.1 hypothetical protein LOX96_15040 	L. sp. HCPI-6
SNU99658.1	AVR58_02840	5.70e-27	61	70.492	100	61	61	SNU99658.1 Uncharacterised protein 	L. waltersii
MBL7478358.1	AVR58_02840	5.82e-27	61	73.770	100	61	61	MBL7478358.1 hypothetical protein IZU94_00040 	L. sp. 27fs60
KTC85209.1	AVR58_02840	1.68e-25	61	70.492	100	61	61	KTC85209.1 hypothetical protein Lbru_1005 	L. brunensis
KTD39614.1	AVR58_02840	2.60e-25	61	67.213	100	61	61	KTD39614.1 hypothetical protein Loak_1040 	L. oakridgensis
STX92436.1	AVR58_02840	2.90e-25	61	63.934	100	61	61	STX92436.1 Uncharacterised protein 	L. londiniensis
SNV53908.1	AVR58_02840	1.46e-24	57	73.684	93	65	61	SNV53908.1 Uncharacterised protein 	L. lansingensis
USQ14182.1	AVR58_02840	5.21e-24	61	63.934	100	61	61	USQ14182.1 hypothetical protein J2N86_02280 	L. lytica
CEE13587.1	AVR58_02840	8.83e-24	61	65.574	100	61	61	CEE13587.1 hypothetical protein BN1094_02142 	L. massiliensis
WED42427.1	AVR58_02840	1.01e-23	61	65.574	100	61	61	WED42427.1 hypothetical protein PXX05_10930 	L. cardiaca
ASQ45112.1	AVR58_02840	2.01e-23	61	65.574	100	61	61	ASQ45112.1 hypothetical protein clem_02755 	L. clemsonensis
CEK11694.1	AVR58_02840	3.03e-23	62	67.742	100	62	61	CEK11694.1 conserved protein of unknown function 	L. hackeliae
KTC64498.1	AVR58_02840	7.76e-23	61	62.295	100	61	61	KTC64498.1 hypothetical protein Lade_1792 	L. adelaidensis
SFL78958.1	AVR58_02840	1.17e-22	61	63.934	100	61	61	SFL78958.1 hypothetical protein SAMN02746073_1953 	L. jamestowniensis DSM 19215
VEG91035.1	AVR58_02840	8.14e-22	61	62.295	100	61	61	VEG91035.1 Uncharacterised protein 	L. spiritensis
STX52520.1	AVR58_02840	9.70e-22	61	60.656	100	61	61	STX52520.1 Uncharacterised protein 	L. busanensis
CEG62012.1	AVR58_02840	1.87e-21	61	63.934	100	61	61	CEG62012.1 conserved protein of unknown function 	L. micdadei
VEH13468.1	AVR58_02840	2.60e-21	61	59.016	100	61	61	VEH13468.1 Uncharacterised protein 	L. jordanis
KTD33385.1	AVR58_02840	3.78e-21	61	63.934	100	61	61	KTD33385.1 hypothetical protein Lnau_3033 	L. nautarum
SUP00556.1	AVR58_02840	4.36e-21	61	63.934	100	61	61	SUP00556.1 Uncharacterised protein 	L. maceachernii
STX40990.1	AVR58_02840	8.91e-21	61	63.934	100	61	61	STX40990.1 Uncharacterised protein 	L. donaldsonii
STX39381.1	AVR58_02840	8.91e-21	61	63.934	100	61	61	STX39381.1 Uncharacterised protein 	L. feeleii
STY25319.1	AVR58_02840	1.98e-20	61	59.016	100	61	61	STY25319.1 Uncharacterised protein 	L. taurinensis
KTC99125.1	AVR58_02840	2.07e-20	61	60.656	100	61	61	KTC99125.1 hypothetical protein Lery_0604 	L. erythra
STX29816.1	AVR58_02840	7.25e-20	61	57.377	100	61	61	STX29816.1 Uncharacterised protein 	L. beliardensis
STX30803.1	AVR58_02840	4.02e-19	61	60.656	100	61	61	STX30803.1 Uncharacterised protein 	L. birminghamensis
KTD50371.1	AVR58_02840	4.58e-19	61	59.016	100	61	61	KTD50371.1 hypothetical protein Lqui_1696 	L. quinlivanii
RUR09344.1	AVR58_02840	9.05e-19	61	52.459	100	61	61	RUR09344.1 hypothetical protein ELY14_08830 	L. septentrionalis
QDP72267.1	AVR58_02840	2.12e-18	57	59.649	93	59	61	QDP72267.1 hypothetical protein FOG18_06710 	L. israelensis
QBS12474.1	AVR58_02840	1.70e-12	61	45.902	100	61	61	QBS12474.1 hypothetical protein E4T54_06770 	L. geestiana
AOU48270.1	AVR58_03045	0.0	474	100.000	100	474	474	AOU48270.1 protein SidA 	L. pneumophila
MBL7479200.1	AVR58_03045	7.25e-97	455	37.363	95	472	474	MBL7479200.1 T4SS effector SidA family protein 	L. sp. 27fs60
AWN74538.1	AVR58_03045	1.79e-63	465	31.183	91	471	474	AWN74538.1 hypothetical protein DLD14_12155 	L. anisa
AOU48280.1	AVR58_03110	0.0	445	100.000	100	445	445	AOU48280.1 type IV secretion protein Dot 	L. pneumophila
KGP62349.1	AVR58_03110	0.0	452	63.274	100	447	445	KGP62349.1 type IV secretion protein Dot 	L. norrlandica
MCL9685805.1	AVR58_03110	2.17e-109	428	44.626	93	453	445	MCL9685805.1 type IV secretion protein Dot 	L. sp. HCPI-6
KTD56412.1	AVR58_03110	8.82e-106	470	43.191	100	454	445	KTD56412.1 substrate of the Dot/Icm secretion system 	L. shakespearei DSM 23087
SNV00046.1	AVR58_03110	2.03e-104	417	42.926	92	435	445	SNV00046.1 Dot/Icm secretion system substrate 	L. waltersii
BCA94489.1	AVR58_03110	7.06e-102	449	41.871	99	448	445	BCA94489.1 hypothetical protein TUM19329_08500 	L. antarctica
STY17014.1	AVR58_03110	8.40e-101	432	40.509	95	446	445	STY17014.1 Dot/Icm secretion system substrate 	L. quateirensis
STX61867.1	AVR58_03110	4.26e-100	440	39.318	97	453	445	STX61867.1 Dot/Icm secretion system substrate 	L. moravica
STO34843.1	AVR58_03110	3.91e-89	415	40.241	92	429	445	STO34843.1 Uncharacterised protein 	L. bozemanae
STX77235.1	AVR58_03110	4.26e-89	416	40.625	92	429	445	STX77235.1 Dot/Icm secretion system substrate 	L. parisiensis
STY30138.1	AVR58_03110	1.67e-82	412	40.291	90	441	445	STY30138.1 Dot/Icm secretion system substrate 	L. wadsworthii
STX45795.1	AVR58_03110	2.12e-76	452	37.832	94	457	445	STX45795.1 Dot/Icm secretion system substrate 	L. gratiana
KTD71008.1	AVR58_03110	5.27e-75	426	38.967	94	434	445	KTD71008.1 substrate of the Dot/Icm secretion system 	L. steelei
CBJ12997.1	AVR58_03110	2.81e-73	449	37.194	92	456	445	CBJ12997.1 hypothetical protein LLO_2574 	L. longbeachae NSW150
STX34358.1	AVR58_03110	2.53e-72	443	36.795	92	455	445	STX34358.1 Dot/Icm secretion system substrate 	L. cincinnatiensis
AUH73756.1	AVR58_03110	3.77e-70	446	37.444	92	456	445	AUH73756.1 hypothetical protein CAB17_18190 	L. sainthelensi
CEG58502.1	AVR58_03110	2.53e-69	476	35.294	100	482	445	CEG58502.1 conserved protein of unknown function 	L. fallonii LLAP-10
STY32817.1	AVR58_03110	1.04e-68	436	35.092	97	432	445	STY32817.1 Dot/Icm secretion system substrate 	L. worsleiensis
STY22185.1	AVR58_03110	1.72e-63	420	35.952	93	434	445	STY22185.1 Dot/Icm secretion system substrate 	L. steigerwaltii
USQ13425.1	AVR58_03110	5.14e-44	477	31.027	93	498	445	USQ13425.1 hypothetical protein J2N86_12140 	L. lytica
AOU48287.1	AVR58_03150	0.0	524	100.000	100	524	524	AOU48287.1 type IV secretion protein Dot 	L. pneumophila
AOU48920.1	AVR58_06750	0.0	965	100.000	100	965	965	AOU48920.1 protein SidG 	L. pneumophila
AUH73841.1	AVR58_06750	0.0	924	63.961	96	967	965	AUH73841.1 protein SidG 	L. sainthelensi
AUH73165.1	AVR58_06750	0.0	924	57.576	96	944	965	AUH73165.1 protein SidG 	L. sainthelensi
STX62978.1	AVR58_06750	0.0	983	56.460	100	928	965	STX62978.1 protein SidG 	L. moravica
KTD63672.1	AVR58_06750	0.0	917	43.402	94	944	965	KTD63672.1 SidG protein, substrate of the Dot/Icm system 	L. santicrucis
AOU48314.1	AVR58_03285	0.0	341	100.000	100	341	341	AOU48314.1 alpha/beta hydrolase 	L. pneumophila
KGP62690.1	AVR58_03285	0.0	341	84.164	100	341	341	KGP62690.1 alpha/beta hydrolase 	L. norrlandica
QDP71090.1	AVR58_03285	0.0	341	73.607	100	341	341	QDP71090.1 patatin-like phospholipase family protein 	L. israelensis
SNV00226.1	AVR58_03285	0.0	341	72.141	100	341	341	SNV00226.1 esterase 	L. waltersii
CEG61983.1	AVR58_03285	0.0	341	68.622	100	341	341	CEG61983.1 conserved protein of unknown function 	L. micdadei
SUP00660.1	AVR58_03285	0.0	341	66.569	100	341	341	SUP00660.1 Patatin 	L. maceachernii
KTC77834.1	AVR58_03285	1.90e-180	341	66.276	100	339	341	KTC77834.1 esterase 	L. brunensis
VEG91520.1	AVR58_03285	1.60e-176	341	64.223	100	341	341	VEG91520.1 esterase 	L. spiritensis
STX93332.1	AVR58_03285	2.58e-169	341	61.877	100	341	341	STX93332.1 esterase 	L. londiniensis
STY27404.1	AVR58_03285	3.53e-168	341	63.343	100	341	341	STY27404.1 esterase 	L. taurinensis
